match_id,competition,season,team,player,minute,x,y,distance_to_goal,shooting_angle,shot_type,shot_body_part,shot_technique,play_pattern,under_pressure,is_goal,statsbomb_xg
3857276,FIFA World Cup,2022,Canada,Mark Anthony Kaye,2,96.5,40.7,23.510423220350585,19.30345396765998,Open Play,Left Foot,Normal,Regular Play,1,0,0.038882375
3857276,FIFA World Cup,2022,Morocco,Hakim Ziyech,3,83.9,45.0,36.444615514503646,12.41215796309145,Open Play,Left Foot,Lob,From Throw In,0,1,0.024477394
3857276,FIFA World Cup,2022,Morocco,Abdelhamid Sabiri,8,86.8,38.4,33.23853185686757,13.708899258828232,Free Kick,Right Foot,Normal,From Free Kick,0,0,0.02207015
3857276,FIFA World Cup,2022,Morocco,Sofiane Boufal,9,107.0,48.3,15.423683088030561,25.112519365201305,Open Play,Left Foot,Half Volley,From Corner,0,0,0.06158555
3857276,FIFA World Cup,2022,Canada,Tajon Buchanan,14,113.3,34.9,8.420213774008356,44.31353963693273,Open Play,Right Foot,Half Volley,From Counter,0,0,0.27914461
3857276,FIFA World Cup,2022,Morocco,Hakim Ziyech,15,97.5,54.0,26.5,14.69731927951188,Open Play,Left Foot,Normal,From Goal Kick,0,0,0.022624016
3857276,FIFA World Cup,2022,Morocco,Youssef En-Nesyri,22,107.6,53.2,18.110770276274838,17.637995562297313,Open Play,Right Foot,Half Volley,From Throw In,0,1,0.10405799
3857276,FIFA World Cup,2022,Morocco,Abdelhamid Sabiri,32,107.9,34.2,13.418271125595869,30.543325053353197,Open Play,Right Foot,Normal,Regular Play,0,0,0.09711841
3857276,FIFA World Cup,2022,Morocco,Youssef En-Nesyri,47,106.8,46.7,14.803040228277437,27.468303307985806,Open Play,Right Foot,Volley,From Free Kick,0,0,0.094470315
3857276,FIFA World Cup,2022,Canada,Alphonso Davies,57,105.1,41.2,14.948244044034073,29.881515261612027,Open Play,Left Foot,Volley,Regular Play,0,0,0.051903803
3857276,FIFA World Cup,2022,Canada,Atiba Hutchinson,70,112.2,37.7,8.132035415564786,51.22281001579047,Open Play,Head,Normal,From Corner,1,0,0.086874224
3857276,FIFA World Cup,2022,Canada,Alistair Johnston,70,118.8,41.6,2.0000000000000027,141.34019174590983,Open Play,Head,Normal,From Corner,1,0,0.638813
3857271,FIFA World Cup,2022,England,Harry Maguire,7,115.4,29.4,11.555085460523431,17.38733096845362,Open Play,Left Foot,Half Volley,From Free Kick,0,0,0.23307544
3857271,FIFA World Cup,2022,England,Bukayo Saka,26,101.1,55.3,24.316660954991338,14.725423038485348,Open Play,Left Foot,Normal,Regular Play,0,0,0.028282227
3857271,FIFA World Cup,2022,England,Mason Mount,29,113.4,49.1,11.241441188744437,25.566026642844232,Open Play,Right Foot,Normal,From Free Kick,0,0,0.06697492
3857271,FIFA World Cup,2022,England,Harry Maguire,31,110.5,40.7,9.525754563287887,45.47891071324955,Open Play,Head,Normal,From Corner,1,0,0.06988547
3857271,FIFA World Cup,2022,England,Jude Bellingham,34,112.0,38.0,8.246211251235321,50.9061411137705,Open Play,Head,Normal,Regular Play,1,1,0.08285139
3857271,FIFA World Cup,2022,England,Bukayo Saka,42,104.1,38.5,15.970597985047403,28.01672827153534,Open Play,Left Foot,Half Volley,From Corner,0,1,0.061030492
3857271,FIFA World Cup,2022,England,Raheem Sterling,45,111.0,42.8,9.425497334358543,44.66771668590186,Open Play,Right Foot,Volley,Regular Play,0,1,0.1885282
3857271,FIFA World Cup,2022,Iran,Alireza Jahanbakhsh,55,106.4,48.8,16.198765385053264,23.824260582895423,Open Play,Right Foot,Volley,Regular Play,0,0,0.11232807
3857271,FIFA World Cup,2022,England,Kieran Trippier,50,93.9,27.7,28.853076092507013,14.344583727393728,Free Kick,Right Foot,Normal,From Free Kick,0,0,0.042866398
3857271,FIFA World Cup,2022,England,Luke Shaw,58,97.9,25.1,26.653705183332388,14.284082510742728,Open Play,Left Foot,Normal,From Free Kick,0,0,0.021548782
3857271,FIFA World Cup,2022,Iran,Saeid Ezatolahi Afagh,60,83.8,35.5,36.47862387755328,12.42272342794132,Open Play,Right Foot,Normal,Regular Play,0,0,0.0065368367
3857271,FIFA World Cup,2022,England,Bukayo Saka,61,105.3,46.3,15.993123522314209,26.1256220040187,Open Play,Left Foot,Normal,Regular Play,0,1,0.080026746
3857271,FIFA World Cup,2022,Iran,Mehdi Taremi,64,109.7,48.0,13.041855696180662,28.13575134157861,Open Play,Right Foot,Normal,From Throw In,1,1,0.065701395
3857271,FIFA World Cup,2022,Iran,Mehdi Torabi,69,103.5,32.3,18.208239892971534,22.701044480927578,Open Play,Right Foot,Normal,From Throw In,0,0,0.045791544
3857271,FIFA World Cup,2022,Iran,Ahmad Nourollahi,69,97.8,34.8,22.800877176108823,19.415763913970114,Open Play,Left Foot,Volley,From Throw In,0,0,0.028478073
3857271,FIFA World Cup,2022,England,Marcus Rashford,70,109.7,47.7,12.860015552090129,28.88171452268812,Open Play,Left Foot,Normal,From Goal Kick,0,1,0.40810898
3857271,FIFA World Cup,2022,Iran,Mehdi Taremi,76,105.1,54.6,20.860728654579642,15.874241022660259,Open Play,Right Foot,Half Volley,From Counter,1,0,0.06202265
3857271,FIFA World Cup,2022,England,Marcus Rashford,83,108.6,50.7,15.634896865665606,21.762481321457567,Open Play,Left Foot,Normal,Regular Play,0,0,0.0776978
3857271,FIFA World Cup,2022,England,Jack Grealish,89,112.0,39.9,8.000624975587845,53.12437320590988,Open Play,Right Foot,Normal,From Free Kick,0,1,0.6262809
3857271,FIFA World Cup,2022,Iran,Sardar Azmoun,97,110.9,30.5,13.155227098001763,24.868530632594197,Open Play,Right Foot,Normal,Regular Play,0,0,0.35130003
3857271,FIFA World Cup,2022,Iran,Mehdi Taremi,102,108.0,40.0,12.0,36.86989764584404,Penalty,Right Foot,Normal,Other,0,1,0.7835
3857296,FIFA World Cup,2022,Croatia,Ivan Perišić,0,102.9,23.8,23.555254190944318,14.244958956433392,Open Play,Right Foot,Half Volley,From Kick Off,0,0,0.03397081
3857296,FIFA World Cup,2022,Belgium,Yannick Ferreira Carrasco,9,105.3,27.8,19.103141102970476,18.625378017827934,Open Play,Right Foot,Normal,From Free Kick,0,0,0.05519996
3857296,FIFA World Cup,2022,Belgium,Yannick Ferreira Carrasco,10,117.0,29.2,11.208925015361643,12.347191172580523,Open Play,Right Foot,Normal,From Free Kick,0,0,0.020840297
3857296,FIFA World Cup,2022,Belgium,Dries Mertens,12,105.2,33.9,16.00781059358212,26.234998993306316,Open Play,Right Foot,Normal,From Counter,1,0,0.1934709
3857296,FIFA World Cup,2022,Belgium,Axel Witsel,24,92.7,34.9,27.772288346479478,16.127575825959845,Open Play,Right Foot,Normal,Regular Play,0,0,0.025340356
3857296,FIFA World Cup,2022,Croatia,Marcelo Brozović,32,99.8,36.6,20.48414020651099,21.82098774614444,Open Play,Left Foot,Normal,From Throw In,0,0,0.054300383
3857296,FIFA World Cup,2022,Croatia,Marko Livaja,32,112.2,42.5,8.190848551890088,50.69109814692395,Open Play,Head,Normal,From Throw In,1,0,0.104244776
3857296,FIFA World Cup,2022,Belgium,Dries Mertens,41,116.9,49.2,9.708243919473801,17.58512191234613,Open Play,Left Foot,Volley,Regular Play,0,0,0.108029366
3857296,FIFA World Cup,2022,Croatia,Borna Sosa,44,94.9,25.7,28.887713651308573,13.783964268719156,Open Play,Left Foot,Normal,Regular Play,0,0,0.024362085
3857296,FIFA World Cup,2022,Croatia,Ivan Perišić,48,108.5,38.0,11.672617529928752,37.41861851980215,Open Play,Head,Normal,From Throw In,0,0,0.08771692
3857296,FIFA World Cup,2022,Croatia,Josip Juranović,48,103.1,51.5,20.44162420161373,18.594770463760774,Open Play,Right Foot,Volley,From Throw In,0,0,0.041306578
3857296,FIFA World Cup,2022,Belgium,Yannick Ferreira Carrasco,47,100.9,28.3,22.398660674245676,17.46344445895997,Open Play,Left Foot,Half Volley,From Corner,0,0,0.026916144
3857296,FIFA World Cup,2022,Belgium,Romelu Lukaku Menama,48,117.5,34.2,6.315853069855248,39.935071482956886,Open Play,Head,Normal,From Corner,1,0,0.1189759
3857296,FIFA World Cup,2022,Croatia,Mateo Kovačić,49,103.9,29.2,19.386851214160586,19.693655503981184,Open Play,Right Foot,Normal,From Keeper,0,0,0.07960723
3857296,FIFA World Cup,2022,Croatia,Borna Sosa,49,94.7,35.3,25.732858372128035,17.391882342783873,Open Play,Left Foot,Half Volley,From Corner,0,0,0.024012579
3857296,FIFA World Cup,2022,Belgium,Kevin De Bruyne,50,100.9,32.5,20.519746587129184,20.667883128006274,Open Play,Left Foot,Normal,From Goal Kick,1,0,0.048855886
3857296,FIFA World Cup,2022,Croatia,Marcelo Brozović,53,100.6,37.7,19.535864454894238,22.99877628185034,Open Play,Left Foot,Normal,Regular Play,1,0,0.10219261
3857296,FIFA World Cup,2022,Croatia,Luka Modrić,53,105.6,52.9,19.33313218286163,17.848277051090633,Open Play,Left Foot,Normal,From Throw In,1,0,0.071706615
3857296,FIFA World Cup,2022,Belgium,Yannick Ferreira Carrasco,59,112.8,36.3,8.095060222135476,49.30789998932022,Open Play,Right Foot,Normal,From Keeper,0,0,0.09935363
3857296,FIFA World Cup,2022,Belgium,Romelu Lukaku Menama,59,110.7,45.1,10.606601717798211,37.63166466531086,Open Play,Right Foot,Normal,From Keeper,1,0,0.19960539
3857296,FIFA World Cup,2022,Belgium,Romelu Lukaku Menama,61,113.1,42.1,7.21248916810279,56.87409587707282,Open Play,Head,Normal,Regular Play,0,0,0.30245224
3857296,FIFA World Cup,2022,Croatia,Luka Modrić,67,106.7,39.0,13.337541002748592,33.314373638946826,Open Play,Right Foot,Half Volley,From Free Kick,0,0,0.07160131
3857296,FIFA World Cup,2022,Belgium,Kevin De Bruyne,68,111.9,60.4,21.949259668608413,7.920404104353242,Open Play,Right Foot,Normal,From Goal Kick,1,0,0.0061408128
3857296,FIFA World Cup,2022,Belgium,Jan Vertonghen,77,112.6,36.5,8.18596359630313,49.24999082943623,Open Play,Head,Normal,From Corner,1,0,0.07045005
3857296,FIFA World Cup,2022,Belgium,Thomas Meunier,86,110.5,53.1,16.182088863926065,17.17737330356256,Open Play,Right Foot,Volley,From Corner,0,0,0.04308796
3857296,FIFA World Cup,2022,Belgium,Romelu Lukaku Menama,86,115.5,43.8,5.889821729050887,62.56316501096378,Open Play,Left Foot,Half Volley,From Corner,0,0,0.4909717
3857296,FIFA World Cup,2022,Belgium,Romelu Lukaku Menama,89,117.4,37.3,3.7483329627982607,95.35582504285524,Open Play,Other,Normal,Regular Play,0,0,0.5721495
3857274,FIFA World Cup,2022,Netherlands,Cody Mathès Gakpo,5,100.6,31.0,21.385976713725288,19.373733507092282,Open Play,Left Foot,Normal,From Throw In,0,1,0.059259485
3857274,FIFA World Cup,2022,Ecuador,Enner Remberto Valencia Lastra,10,107.0,30.0,16.401219466856727,22.345955827829535,Open Play,Left Foot,Half Volley,From Free Kick,0,0,0.062208217
3857274,FIFA World Cup,2022,Ecuador,Moisés Isaac Caicedo Corozo,23,94.8,37.9,25.287348615463824,17.919232984967277,Open Play,Right Foot,Normal,From Throw In,0,0,0.030668529
3857274,FIFA World Cup,2022,Ecuador,Michael Steveen Estrada Martínez,26,112.1,34.6,9.569221493935652,39.906100351927364,Open Play,Left Foot,Backheel,Regular Play,0,0,0.069653474
3857274,FIFA World Cup,2022,Ecuador,Enner Remberto Valencia Lastra,31,100.6,23.5,25.467822835884505,13.784289075527175,Open Play,Right Foot,Normal,Regular Play,0,0,0.029882463
3857274,FIFA World Cup,2022,Ecuador,Enner Remberto Valencia Lastra,46,110.2,47.9,12.58769240170731,28.8270034123387,Open Play,Head,Normal,From Free Kick,1,0,0.024015462
3857274,FIFA World Cup,2022,Ecuador,Angelo Smit Preciado Quiñónez,47,100.6,54.0,23.924046480476505,15.586767146318527,Open Play,Right Foot,Half Volley,From Corner,1,0,0.022953799
3857274,FIFA World Cup,2022,Ecuador,Pervis Josué Estupiñán Tenorio,47,112.0,44.1,8.98943824718764,44.63970988515147,Open Play,Left Foot,Half Volley,From Corner,0,0,0.18923391
3857274,FIFA World Cup,2022,Ecuador,Pervis Josué Estupiñán Tenorio,48,105.8,28.7,18.14745161172775,19.928469609294094,Open Play,Left Foot,Normal,Regular Play,0,0,0.08083876
3857274,FIFA World Cup,2022,Ecuador,Enner Remberto Valencia Lastra,48,116.0,38.1,4.428317965096905,83.56353273014273,Open Play,Right Foot,Half Volley,From Counter,0,1,0.790909
3857274,FIFA World Cup,2022,Ecuador,Enner Remberto Valencia Lastra,58,102.0,37.5,18.172781845386247,24.61885606004722,Open Play,Right Foot,Normal,From Throw In,0,0,0.09564507
3857274,FIFA World Cup,2022,Ecuador,Gonzalo Jordy Plata Jiménez,58,104.2,52.6,20.208908926510603,17.85480273308231,Open Play,Left Foot,Normal,From Throw In,0,0,0.046335444
3857274,FIFA World Cup,2022,Ecuador,Michael Steveen Estrada Martínez,63,105.1,38.0,15.033628969746465,29.57889831273375,Open Play,Left Foot,Normal,Regular Play,1,0,0.13418972
3857274,FIFA World Cup,2022,Netherlands,Teun Koopmeiners,65,96.5,40.9,23.517227727774376,19.292802377508437,Open Play,Left Foot,Normal,Regular Play,0,0,0.04520454
3857274,FIFA World Cup,2022,Ecuador,Moisés Isaac Caicedo Corozo,72,103.2,29.4,19.86454127333425,19.544459130522323,Open Play,Right Foot,Half Volley,Regular Play,1,0,0.03323832
3857274,FIFA World Cup,2022,Ecuador,Angelo Smit Preciado Quiñónez,80,95.3,57.9,30.50409808533929,12.192703602993044,Open Play,Right Foot,Half Volley,From Corner,0,0,0.007451811
3857274,FIFA World Cup,2022,Ecuador,Angelo Smit Preciado Quiñónez,91,98.9,38.2,21.176638071233114,21.322399188745546,Open Play,Head,Normal,From Throw In,0,0,0.033830326
3857255,FIFA World Cup,2022,Spain,Sergio Busquets i Burgos,6,97.0,46.1,23.795167576632025,18.490850782873057,Open Play,Left Foot,Normal,Regular Play,0,0,0.03268242
3857255,FIFA World Cup,2022,Japan,Junya Ito,7,114.0,53.5,14.773286702694158,13.350999898526387,Open Play,Right Foot,Normal,Regular Play,0,0,0.04214545
3857255,FIFA World Cup,2022,Spain,Álvaro Borja Morata Martín,8,109.9,35.6,11.016805344563362,37.481772734361144,Open Play,Head,Normal,From Corner,0,0,0.06376064
3857255,FIFA World Cup,2022,Spain,Álvaro Borja Morata Martín,11,115.3,38.3,4.997999599839924,76.56768014107615,Open Play,Head,Normal,Regular Play,1,1,0.33106714
3857255,FIFA World Cup,2022,Spain,Álvaro Borja Morata Martín,22,104.7,51.6,19.200260414900626,19.14118965899011,Open Play,Right Foot,Normal,Regular Play,0,0,0.10093839
3857255,FIFA World Cup,2022,Japan,Daichi Kamada,35,107.0,54.5,19.474342094150447,15.976639620181574,Open Play,Right Foot,Normal,Regular Play,0,0,0.03356069
3857255,FIFA World Cup,2022,Spain,Daniel Olmo Carvajal,41,102.8,35.2,17.857211428439772,24.432551727684654,Open Play,Right Foot,Normal,From Goal Kick,0,0,0.10385344
3857255,FIFA World Cup,2022,Japan,Ritsu Doan,47,100.5,55.8,25.09760944791356,14.258048610138198,Open Play,Left Foot,Normal,Regular Play,0,1,0.027777622
3857255,FIFA World Cup,2022,Japan,Ao Tanaka,50,118.7,40.2,1.3152946437965882,143.91537141022488,Open Play,Other,Normal,From Free Kick,0,1,0.87261814
3857255,FIFA World Cup,2022,Japan,Takuma Asano,69,100.5,36.3,19.84792180556947,22.42906943984362,Open Play,Right Foot,Normal,From Counter,0,0,0.13121767
3857255,FIFA World Cup,2022,Spain,Marco Asensio Willemsen,73,104.8,23.5,22.43412579085711,14.011618093365078,Open Play,Left Foot,Normal,From Throw In,0,0,0.016301522
3857255,FIFA World Cup,2022,Spain,Daniel Olmo Carvajal,79,86.3,46.3,34.283815423607685,13.090802740862163,Open Play,Right Foot,Normal,From Throw In,0,0,0.01649772
3857255,FIFA World Cup,2022,Japan,Ko Itakura,82,104.0,39.0,16.0312195418814,27.973679912416454,Open Play,Head,Normal,From Free Kick,0,0,0.0504811
3857255,FIFA World Cup,2022,Spain,Marco Asensio Willemsen,84,96.8,52.1,26.165817395984405,15.513282710220668,Open Play,Left Foot,Normal,Regular Play,0,0,0.02842248
3857255,FIFA World Cup,2022,Spain,Jordi Alba Ramos,88,97.9,27.0,25.64000780031082,15.410481908788809,Open Play,Right Foot,Normal,From Throw In,0,0,0.0241939
3857255,FIFA World Cup,2022,Spain,Marco Asensio Willemsen,88,94.8,61.9,33.38637446623997,10.397981534622968,Open Play,Left Foot,Normal,From Throw In,0,0,0.007735879
3857255,FIFA World Cup,2022,Spain,Daniel Olmo Carvajal,89,111.0,52.0,15.0,19.008707120638544,Open Play,Right Foot,Normal,From Throw In,0,0,0.12373556
3857255,FIFA World Cup,2022,Spain,Daniel Olmo Carvajal,95,94.2,57.0,30.897249068485042,12.401549489960772,Open Play,Right Foot,Normal,From Throw In,0,0,0.008523117
3857272,FIFA World Cup,2022,England,Harry Kane,9,108.9,42.6,11.400438588054403,37.92402484465676,Open Play,Right Foot,Normal,From Throw In,0,0,0.10607713
3857272,FIFA World Cup,2022,England,John Stones,9,109.2,38.6,10.890362712049582,40.100907546212255,Open Play,Head,Normal,From Corner,1,0,0.04222343
3857272,FIFA World Cup,2022,England,Mason Mount,10,94.2,27.2,28.800694436072195,14.236924910102829,Open Play,Right Foot,Normal,From Corner,0,0,0.019677445
3857272,FIFA World Cup,2022,United States,Haji Wright,16,108.1,43.9,12.522779244241276,34.06027953083906,Open Play,Head,Normal,Regular Play,1,0,0.048006557
3857272,FIFA World Cup,2022,United States,Weston McKennie,25,110.5,39.5,9.513148795220223,45.571035373114775,Open Play,Right Foot,Half Volley,From Free Kick,0,0,0.18268152
3857272,FIFA World Cup,2022,United States,Yunus Dimoara Musah,28,93.0,25.1,30.838450025901107,13.007907952913959,Open Play,Right Foot,Normal,From Free Kick,0,0,0.016826272
3857272,FIFA World Cup,2022,United States,Christian Pulisic,32,106.4,24.4,20.695893312442443,14.781859954365276,Open Play,Left Foot,Normal,Regular Play,0,0,0.023374733
3857272,FIFA World Cup,2022,United States,Sergino Dest,40,108.6,51.2,15.981239000778388,20.85445803957836,Open Play,Left Foot,Normal,From Throw In,0,0,0.056137927
3857272,FIFA World Cup,2022,United States,Christian Pulisic,42,110.0,42.8,10.384603988597735,41.05847554506833,Open Play,Head,Normal,From Throw In,1,0,0.05394238
3857272,FIFA World Cup,2022,England,Bukayo Saka,44,113.2,36.1,7.839005038906401,50.12198779098566,Open Play,Left Foot,Normal,From Throw In,1,0,0.08680134
3857272,FIFA World Cup,2022,England,Mason Mount,45,100.1,32.9,21.12865353021816,20.297986829751274,Open Play,Right Foot,Normal,Regular Play,0,0,0.0710417
3857272,FIFA World Cup,2022,United States,Haji Wright,48,106.5,28.3,17.864489917151285,19.609510488974866,Open Play,Right Foot,Normal,From Counter,0,0,0.0422633
3857272,FIFA World Cup,2022,United States,Weston McKennie,48,99.2,53.9,25.016994223927057,15.261875702643,Open Play,Right Foot,Normal,Regular Play,0,0,0.032319076
3857272,FIFA World Cup,2022,United States,Christian Pulisic,57,98.8,24.7,26.144406667583798,14.255561598402597,Open Play,Right Foot,Normal,Regular Play,0,0,0.025169194
3857272,FIFA World Cup,2022,United States,Christian Pulisic,61,95.3,40.1,24.700202428320303,18.397328487216683,Open Play,Left Foot,Normal,From Corner,0,0,0.033566043
3857272,FIFA World Cup,2022,England,Marcus Rashford,86,105.3,20.7,24.260667756679744,11.606356912032467,Open Play,Right Foot,Normal,From Throw In,0,0,0.009332121
3857272,FIFA World Cup,2022,England,Harry Maguire,90,109.9,37.5,10.404806581575647,41.21141573849215,Open Play,Head,Normal,From Corner,1,0,0.05556727
3857272,FIFA World Cup,2022,England,Harry Kane,92,111.2,40.8,8.836288813749807,48.5935661878652,Open Play,Head,Normal,From Free Kick,1,0,0.06991791
3857278,FIFA World Cup,2022,United States,Yunus Dimoara Musah,8,100.5,38.2,19.58290070444111,23.001288013573745,Open Play,Left Foot,Volley,From Free Kick,0,0,0.045798708
3857278,FIFA World Cup,2022,United States,Christian Pulisic,10,110.1,35.6,10.83374358197572,38.00037766267309,Open Play,Head,Normal,From Free Kick,1,0,0.080380306
3857278,FIFA World Cup,2022,United States,Joshua Sargent,27,99.0,32.1,22.43680012836055,19.01799794568375,Open Play,Right Foot,Normal,From Corner,0,0,0.040954046
3857278,FIFA World Cup,2022,United States,Timothy Weah,27,109.7,35.9,11.086027241532467,37.62553320126747,Open Play,Head,Normal,From Corner,0,0,0.12157792
3857278,FIFA World Cup,2022,United States,Sergino Dest,29,101.3,48.2,20.418863827353377,20.46217790993437,Open Play,Left Foot,Normal,Regular Play,0,0,0.05512647
3857278,FIFA World Cup,2022,United States,Timothy Weah,32,108.7,54.1,18.069310999592652,16.232565988396946,Open Play,Right Foot,Normal,From Throw In,0,0,0.04585104
3857278,FIFA World Cup,2022,United States,Sergino Dest,36,102.0,50.5,20.838665984174707,18.998159971032276,Open Play,Right Foot,Normal,From Corner,0,0,0.043695714
3857278,FIFA World Cup,2022,United States,Christian Pulisic,37,115.1,38.7,5.069516742254635,76.10140378561155,Open Play,Right Foot,Half Volley,Regular Play,0,1,0.5303789
3857278,FIFA World Cup,2022,United States,Joshua Sargent,41,114.2,56.9,17.867568385205637,8.699303851819641,Open Play,Right Foot,Half Volley,Regular Play,0,0,0.011004616
3857278,FIFA World Cup,2022,United States,Joshua Sargent,46,110.0,25.2,17.861690849412884,14.788225130220384,Open Play,Left Foot,Normal,Regular Play,0,0,0.05674209
3857278,FIFA World Cup,2022,Iran,Saman Ghoddos,51,114.1,38.7,6.041522986797291,66.52363166507008,Open Play,Head,Diving Header,From Throw In,1,0,0.39133456
3857278,FIFA World Cup,2022,United States,Yunus Dimoara Musah,68,97.0,43.3,23.235533133543548,19.35223211535262,Free Kick,Right Foot,Normal,From Free Kick,0,0,0.080397844
3857278,FIFA World Cup,2022,Iran,Saeid Ezatolahi Afagh,69,90.8,21.8,34.407557309405156,11.311064615225673,Open Play,Right Foot,Normal,From Throw In,0,0,0.006830182
3857278,FIFA World Cup,2022,Iran,Morteza Pouraliganji,92,111.0,35.6,10.017983829094554,40.48026160930495,Open Play,Head,Diving Header,From Free Kick,1,0,0.21722858
3857278,FIFA World Cup,2022,Iran,Mehdi Taremi,97,111.1,39.5,8.914033879226627,48.28963264068046,Open Play,Left Foot,Volley,From Free Kick,0,0,0.30539662
3857278,FIFA World Cup,2022,United States,Haji Wright,99,105.1,23.9,21.936727194365165,14.371319607648829,Open Play,Left Foot,Normal,Regular Play,0,0,0.057746947
3857277,FIFA World Cup,2022,Morocco,Noussair Mazraoui,6,96.9,32.0,24.446063077722755,17.62706604751638,Open Play,Right Foot,Half Volley,Regular Play,1,0,0.026111592
3857277,FIFA World Cup,2022,Morocco,Hakim Ziyech,12,101.9,43.3,18.398369492974094,24.179710638133933,Open Play,Left Foot,Normal,Regular Play,0,0,0.052363984
3857277,FIFA World Cup,2022,Croatia,Ivan Perišić,16,82.9,33.6,37.64797471312367,11.958121842954466,Open Play,Left Foot,Normal,From Throw In,0,0,0.00976612
3857277,FIFA World Cup,2022,Morocco,Sofiane Boufal,18,96.7,46.7,24.24417455802527,18.055943073869507,Open Play,Left Foot,Normal,From Throw In,0,0,0.04188839
3857277,FIFA World Cup,2022,Morocco,Hakim Ziyech,20,94.5,37.4,25.63220630378899,17.65355527724188,Free Kick,Left Foot,Normal,From Free Kick,0,0,0.06625415
3857277,FIFA World Cup,2022,Morocco,Youssef En-Nesyri,24,117.8,31.5,8.780091115700339,16.071666022757807,Open Play,Left Foot,Half Volley,From Throw In,1,0,0.03416934
3857277,FIFA World Cup,2022,Croatia,Nikola Vlašić,45,114.7,35.7,6.824954212300618,54.19986172274445,Open Play,Right Foot,Normal,From Free Kick,0,0,0.44776994
3857277,FIFA World Cup,2022,Croatia,Nikola Vlašić,46,105.2,33.9,16.00781059358212,26.234998993306316,Open Play,Right Foot,Half Volley,From Throw In,0,0,0.06879163
3857277,FIFA World Cup,2022,Croatia,Luka Modrić,46,98.8,39.3,21.211553455605276,21.347866861570235,Open Play,Left Foot,Normal,From Throw In,0,0,0.073204115
3857277,FIFA World Cup,2022,Morocco,Sofiane Boufal,50,94.0,38.6,26.037665025881257,17.443677293911854,Open Play,Left Foot,Normal,Regular Play,0,0,0.042848527
3857277,FIFA World Cup,2022,Morocco,Noussair Mazraoui,50,115.3,29.2,11.778370006074697,17.033155861429535,Open Play,Head,Diving Header,From Counter,1,0,0.07962643
3857277,FIFA World Cup,2022,Croatia,Dejan Lovren,51,112.7,38.8,7.397972695272669,56.4482620774228,Open Play,Left Foot,Normal,From Corner,0,0,0.2503287
3857277,FIFA World Cup,2022,Morocco,Achraf Hakimi Mouh,64,88.5,31.5,32.626676202150904,13.514332786558045,Open Play,Right Foot,Normal,From Free Kick,0,0,0.019376563
3857273,FIFA World Cup,2022,Wales,Neco Williams,2,99.5,23.0,26.63174797117155,13.309599491295854,Open Play,Right Foot,Normal,From Goal Kick,1,0,0.023614733
3857273,FIFA World Cup,2022,Iran,Sardar Azmoun,6,97.2,31.2,24.439312592624205,17.421349031288116,Open Play,Right Foot,Normal,Regular Play,0,0,0.035244513
3857273,FIFA World Cup,2022,Wales,Kieffer Roberto Francisco Moore,11,111.6,44.5,9.529428104561159,41.93258056945671,Open Play,Right Foot,Volley,From Throw In,0,0,0.12850787
3857273,FIFA World Cup,2022,Iran,Ahmad Nourollahi,19,95.5,34.0,25.22399651125888,17.536620160618412,Open Play,Right Foot,Normal,From Counter,0,0,0.017788952
3857273,FIFA World Cup,2022,Iran,Sardar Azmoun,22,109.6,34.7,11.672617529928756,34.679045637502284,Open Play,Head,Normal,From Free Kick,1,0,0.07202582
3857273,FIFA World Cup,2022,Wales,Gareth Frank Bale,28,88.9,36.5,31.296325662927266,14.479502384308418,Open Play,Left Foot,Volley,From Throw In,0,0,0.02170084
3857273,FIFA World Cup,2022,Wales,Harry Wilson,41,105.5,25.4,20.576928828180364,15.89300262455539,Open Play,Left Foot,Normal,From Goal Kick,0,0,0.030164797
3857273,FIFA World Cup,2022,Iran,Mehdi Taremi,48,105.7,38.8,14.350261321662401,31.061697940118062,Open Play,Left Foot,Normal,From Free Kick,0,0,0.08566745
3857273,FIFA World Cup,2022,Iran,Ahmad Nourollahi,49,86.4,48.2,34.58612438536587,12.830702135163994,Open Play,Right Foot,Half Volley,From Free Kick,0,0,0.011584845
3857273,FIFA World Cup,2022,Iran,Sardar Azmoun,50,110.0,49.7,13.93161871427725,24.190144048086786,Open Play,Right Foot,Normal,From Counter,1,0,0.28799564
3857273,FIFA World Cup,2022,Iran,Ali Gholizadeh,51,97.2,48.0,24.162781296862327,17.807913913108443,Open Play,Left Foot,Normal,Regular Play,0,0,0.04282673
3857273,FIFA World Cup,2022,Iran,Sardar Azmoun,51,111.0,36.2,9.769339793455849,42.18741324008184,Open Play,Head,Normal,From Counter,0,0,0.21401532
3857273,FIFA World Cup,2022,Wales,Kieffer Roberto Francisco Moore,52,114.4,39.9,5.600892785976173,71.06391238328978,Open Play,Head,Normal,Regular Play,0,0,0.22100283
3857273,FIFA World Cup,2022,Iran,Ehsan Hajsafi,55,104.6,33.1,16.875129629131745,24.625987074449583,Open Play,Left Foot,Half Volley,From Throw In,0,0,0.068153165
3857273,FIFA World Cup,2022,Iran,Mehdi Taremi,63,107.1,29.4,16.696406799069077,21.44186693623573,Open Play,Right Foot,Normal,From Counter,1,0,0.075855605
3857273,FIFA World Cup,2022,Iran,Ahmad Nourollahi,69,90.5,45.6,30.026821343592133,14.92159146638715,Open Play,Right Foot,Normal,Regular Play,1,0,0.015279148
